2024-12-26 14:36:25.149 [http-nio-8081-exec-4] ERROR com.example.ssd.utils.GlobalExceptionHandler - attempt to unlock lock, not locked by current thread by node id: 22413730-f7df-469f-9aaa-71e516722488 thread-id: 90
2024-12-26 14:36:25.189 [http-nio-8081-exec-9] ERROR com.example.ssd.utils.GlobalExceptionHandler - attempt to unlock lock, not locked by current thread by node id: 22413730-f7df-469f-9aaa-71e516722488 thread-id: 95
2024-12-26 14:36:25.216 [http-nio-8081-exec-1] ERROR com.example.ssd.utils.GlobalExceptionHandler - attempt to unlock lock, not locked by current thread by node id: 22413730-f7df-469f-9aaa-71e516722488 thread-id: 87
2024-12-26 14:36:25.266 [http-nio-8081-exec-7] ERROR com.example.ssd.utils.GlobalExceptionHandler - attempt to unlock lock, not locked by current thread by node id: 22413730-f7df-469f-9aaa-71e516722488 thread-id: 93
2024-12-26 14:36:25.285 [http-nio-8081-exec-14] ERROR com.example.ssd.utils.GlobalExceptionHandler - attempt to unlock lock, not locked by current thread by node id: 22413730-f7df-469f-9aaa-71e516722488 thread-id: 117
2024-12-26 14:36:25.395 [http-nio-8081-exec-15] ERROR com.example.ssd.utils.GlobalExceptionHandler - attempt to unlock lock, not locked by current thread by node id: 22413730-f7df-469f-9aaa-71e516722488 thread-id: 118
2024-12-26 14:36:25.447 [http-nio-8081-exec-11] ERROR com.example.ssd.utils.GlobalExceptionHandler - attempt to unlock lock, not locked by current thread by node id: 22413730-f7df-469f-9aaa-71e516722488 thread-id: 114
2024-12-26 14:36:25.487 [http-nio-8081-exec-34] ERROR com.example.ssd.utils.GlobalExceptionHandler - attempt to unlock lock, not locked by current thread by node id: 22413730-f7df-469f-9aaa-71e516722488 thread-id: 137
2024-12-26 14:36:25.595 [http-nio-8081-exec-13] ERROR com.example.ssd.utils.GlobalExceptionHandler - attempt to unlock lock, not locked by current thread by node id: 22413730-f7df-469f-9aaa-71e516722488 thread-id: 116
2024-12-26 14:36:25.612 [http-nio-8081-exec-12] ERROR com.example.ssd.utils.GlobalExceptionHandler - attempt to unlock lock, not locked by current thread by node id: 22413730-f7df-469f-9aaa-71e516722488 thread-id: 115
2024-12-26 14:36:25.641 [http-nio-8081-exec-25] ERROR com.example.ssd.utils.GlobalExceptionHandler - attempt to unlock lock, not locked by current thread by node id: 22413730-f7df-469f-9aaa-71e516722488 thread-id: 128
2024-12-26 14:36:25.724 [http-nio-8081-exec-27] ERROR com.example.ssd.utils.GlobalExceptionHandler - attempt to unlock lock, not locked by current thread by node id: 22413730-f7df-469f-9aaa-71e516722488 thread-id: 130
2024-12-26 14:36:25.752 [http-nio-8081-exec-6] ERROR com.example.ssd.utils.GlobalExceptionHandler - attempt to unlock lock, not locked by current thread by node id: 22413730-f7df-469f-9aaa-71e516722488 thread-id: 92
2024-12-26 14:36:25.765 [http-nio-8081-exec-23] ERROR com.example.ssd.utils.GlobalExceptionHandler - attempt to unlock lock, not locked by current thread by node id: 22413730-f7df-469f-9aaa-71e516722488 thread-id: 126
2024-12-26 14:36:25.825 [http-nio-8081-exec-28] ERROR com.example.ssd.utils.GlobalExceptionHandler - attempt to unlock lock, not locked by current thread by node id: 22413730-f7df-469f-9aaa-71e516722488 thread-id: 131
2024-12-26 14:36:25.843 [http-nio-8081-exec-21] ERROR com.example.ssd.utils.GlobalExceptionHandler - attempt to unlock lock, not locked by current thread by node id: 22413730-f7df-469f-9aaa-71e516722488 thread-id: 124
2024-12-26 14:36:25.904 [http-nio-8081-exec-30] ERROR com.example.ssd.utils.GlobalExceptionHandler - attempt to unlock lock, not locked by current thread by node id: 22413730-f7df-469f-9aaa-71e516722488 thread-id: 133
2024-12-26 14:36:25.917 [http-nio-8081-exec-18] ERROR com.example.ssd.utils.GlobalExceptionHandler - attempt to unlock lock, not locked by current thread by node id: 22413730-f7df-469f-9aaa-71e516722488 thread-id: 121
2024-12-26 14:36:25.964 [http-nio-8081-exec-31] ERROR com.example.ssd.utils.GlobalExceptionHandler - attempt to unlock lock, not locked by current thread by node id: 22413730-f7df-469f-9aaa-71e516722488 thread-id: 134
2024-12-26 14:36:26.002 [http-nio-8081-exec-8] ERROR com.example.ssd.utils.GlobalExceptionHandler - attempt to unlock lock, not locked by current thread by node id: 22413730-f7df-469f-9aaa-71e516722488 thread-id: 94
2024-12-26 14:36:26.049 [http-nio-8081-exec-17] ERROR com.example.ssd.utils.GlobalExceptionHandler - attempt to unlock lock, not locked by current thread by node id: 22413730-f7df-469f-9aaa-71e516722488 thread-id: 120
2024-12-26 14:36:26.085 [http-nio-8081-exec-36] ERROR com.example.ssd.utils.GlobalExceptionHandler - attempt to unlock lock, not locked by current thread by node id: 22413730-f7df-469f-9aaa-71e516722488 thread-id: 139
2024-12-26 14:36:26.115 [http-nio-8081-exec-35] ERROR com.example.ssd.utils.GlobalExceptionHandler - attempt to unlock lock, not locked by current thread by node id: 22413730-f7df-469f-9aaa-71e516722488 thread-id: 138
2024-12-26 14:36:26.164 [http-nio-8081-exec-33] ERROR com.example.ssd.utils.GlobalExceptionHandler - attempt to unlock lock, not locked by current thread by node id: 22413730-f7df-469f-9aaa-71e516722488 thread-id: 136
2024-12-26 14:36:26.227 [http-nio-8081-exec-24] ERROR com.example.ssd.utils.GlobalExceptionHandler - attempt to unlock lock, not locked by current thread by node id: 22413730-f7df-469f-9aaa-71e516722488 thread-id: 127
2024-12-26 14:36:26.244 [http-nio-8081-exec-3] ERROR com.example.ssd.utils.GlobalExceptionHandler - attempt to unlock lock, not locked by current thread by node id: 22413730-f7df-469f-9aaa-71e516722488 thread-id: 89
2024-12-26 14:40:06.497 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2024-12-26 14:40:06.501 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2024-12-26 14:40:12.782 [main] INFO  com.example.ssd.SpringBootDemoApplication - Starting SpringBootDemoApplication using Java 17 with PID 20236 (D:\MyProjects\daily-coding\spring-boot-demo\target\classes started by zhang in D:\MyProjects\daily-coding)
2024-12-26 14:40:12.783 [main] INFO  com.example.ssd.SpringBootDemoApplication - No active profile set, falling back to 1 default profile: "default"
2024-12-26 14:40:13.521 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2024-12-26 14:40:13.523 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2024-12-26 14:40:13.543 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 12 ms. Found 0 Redis repository interfaces.
2024-12-26 14:40:14.039 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8081 (http)
2024-12-26 14:40:14.047 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2024-12-26 14:40:14.049 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-12-26 14:40:14.050 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
2024-12-26 14:40:14.093 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-12-26 14:40:14.094 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1271 ms
2024-12-26 14:40:14.300 [main] INFO  org.redisson.Version - Redisson 3.31.0
2024-12-26 14:40:14.646 [redisson-netty-1-6] INFO  org.redisson.connection.ConnectionsHolder - 1 connections initialized for 111.229.106.212/111.229.106.212:6379
2024-12-26 14:40:16.183 [redisson-netty-1-19] INFO  org.redisson.connection.ConnectionsHolder - 24 connections initialized for 111.229.106.212/111.229.106.212:6379
2024-12-26 14:40:16.707 [main] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2024-12-26 14:40:17.295 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2024-12-26 14:40:17.357 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2024-12-26 14:40:17.370 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8081 (http) with context path ''
2024-12-26 14:40:17.384 [main] INFO  com.example.ssd.SpringBootDemoApplication - Started SpringBootDemoApplication in 5.016 seconds (process running for 5.528)
2024-12-26 14:40:17.575 [RMI TCP Connection(1)-192.168.0.87] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-12-26 14:40:17.575 [RMI TCP Connection(2)-192.168.0.87] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2024-12-26 14:40:17.575 [RMI TCP Connection(1)-192.168.0.87] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-12-26 14:40:17.576 [RMI TCP Connection(1)-192.168.0.87] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2024-12-26 14:40:18.253 [RMI TCP Connection(2)-192.168.0.87] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@6a9ce928
2024-12-26 14:40:18.256 [RMI TCP Connection(2)-192.168.0.87] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2024-12-26 14:43:42.567 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2024-12-26 14:43:42.571 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2024-12-26 14:43:48.165 [main] INFO  com.example.ssd.SpringBootDemoApplication - Starting SpringBootDemoApplication using Java 17 with PID 17076 (D:\MyProjects\daily-coding\spring-boot-demo\target\classes started by zhang in D:\MyProjects\daily-coding)
2024-12-26 14:43:48.167 [main] INFO  com.example.ssd.SpringBootDemoApplication - No active profile set, falling back to 1 default profile: "default"
2024-12-26 14:43:48.802 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2024-12-26 14:43:48.804 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2024-12-26 14:43:48.824 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 12 ms. Found 0 Redis repository interfaces.
2024-12-26 14:43:49.264 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8081 (http)
2024-12-26 14:43:49.271 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2024-12-26 14:43:49.272 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-12-26 14:43:49.273 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
2024-12-26 14:43:49.314 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-12-26 14:43:49.314 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1108 ms
2024-12-26 14:43:49.511 [main] INFO  org.redisson.Version - Redisson 3.31.0
2024-12-26 14:43:49.866 [redisson-netty-1-6] INFO  org.redisson.connection.ConnectionsHolder - 1 connections initialized for 111.229.106.212/111.229.106.212:6379
2024-12-26 14:43:51.401 [redisson-netty-1-19] INFO  org.redisson.connection.ConnectionsHolder - 24 connections initialized for 111.229.106.212/111.229.106.212:6379
2024-12-26 14:43:52.000 [main] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2024-12-26 14:43:52.601 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2024-12-26 14:43:52.659 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2024-12-26 14:43:52.670 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8081 (http) with context path ''
2024-12-26 14:43:52.692 [main] INFO  com.example.ssd.SpringBootDemoApplication - Started SpringBootDemoApplication in 4.919 seconds (process running for 5.375)
2024-12-26 14:43:53.055 [RMI TCP Connection(2)-192.168.0.87] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-12-26 14:43:53.055 [RMI TCP Connection(2)-192.168.0.87] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-12-26 14:43:53.056 [RMI TCP Connection(3)-192.168.0.87] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2024-12-26 14:43:53.056 [RMI TCP Connection(2)-192.168.0.87] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2024-12-26 14:43:53.765 [RMI TCP Connection(3)-192.168.0.87] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@22409722
2024-12-26 14:43:53.772 [RMI TCP Connection(3)-192.168.0.87] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2024-12-26 14:46:46.800 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2024-12-26 14:46:46.804 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2024-12-26 14:46:52.885 [main] INFO  com.example.ssd.SpringBootDemoApplication - Starting SpringBootDemoApplication using Java 17 with PID 5180 (D:\MyProjects\daily-coding\spring-boot-demo\target\classes started by zhang in D:\MyProjects\daily-coding)
2024-12-26 14:46:52.889 [main] INFO  com.example.ssd.SpringBootDemoApplication - No active profile set, falling back to 1 default profile: "default"
2024-12-26 14:46:53.522 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2024-12-26 14:46:53.524 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2024-12-26 14:46:53.544 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 11 ms. Found 0 Redis repository interfaces.
2024-12-26 14:46:53.999 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8081 (http)
2024-12-26 14:46:54.008 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2024-12-26 14:46:54.008 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-12-26 14:46:54.009 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
2024-12-26 14:46:54.051 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-12-26 14:46:54.051 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1125 ms
2024-12-26 14:46:54.233 [main] INFO  org.redisson.Version - Redisson 3.31.0
2024-12-26 14:46:54.567 [redisson-netty-1-6] INFO  org.redisson.connection.ConnectionsHolder - 1 connections initialized for 111.229.106.212/111.229.106.212:6379
2024-12-26 14:46:56.141 [redisson-netty-1-19] INFO  org.redisson.connection.ConnectionsHolder - 24 connections initialized for 111.229.106.212/111.229.106.212:6379
2024-12-26 14:46:56.723 [main] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2024-12-26 14:46:57.285 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2024-12-26 14:46:57.360 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2024-12-26 14:46:57.373 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8081 (http) with context path ''
2024-12-26 14:46:57.396 [main] INFO  com.example.ssd.SpringBootDemoApplication - Started SpringBootDemoApplication in 4.882 seconds (process running for 5.329)
2024-12-26 14:46:57.763 [RMI TCP Connection(2)-192.168.0.87] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-12-26 14:46:57.764 [RMI TCP Connection(2)-192.168.0.87] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-12-26 14:46:57.765 [RMI TCP Connection(2)-192.168.0.87] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2024-12-26 14:46:57.765 [RMI TCP Connection(1)-192.168.0.87] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2024-12-26 14:46:58.515 [RMI TCP Connection(1)-192.168.0.87] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@2ebd94cc
2024-12-26 14:46:58.519 [RMI TCP Connection(1)-192.168.0.87] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2024-12-26 14:48:51.837 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2024-12-26 14:48:51.841 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2024-12-26 14:48:58.064 [main] INFO  com.example.ssd.SpringBootDemoApplication - Starting SpringBootDemoApplication using Java 17 with PID 13004 (D:\MyProjects\daily-coding\spring-boot-demo\target\classes started by zhang in D:\MyProjects\daily-coding)
2024-12-26 14:48:58.067 [main] INFO  com.example.ssd.SpringBootDemoApplication - No active profile set, falling back to 1 default profile: "default"
2024-12-26 14:48:58.771 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2024-12-26 14:48:58.773 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2024-12-26 14:48:58.798 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 16 ms. Found 0 Redis repository interfaces.
2024-12-26 14:48:59.296 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8081 (http)
2024-12-26 14:48:59.303 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2024-12-26 14:48:59.305 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-12-26 14:48:59.305 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
2024-12-26 14:48:59.350 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-12-26 14:48:59.351 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1240 ms
2024-12-26 14:48:59.545 [main] INFO  org.redisson.Version - Redisson 3.31.0
2024-12-26 14:48:59.874 [redisson-netty-1-6] INFO  org.redisson.connection.ConnectionsHolder - 1 connections initialized for 111.229.106.212/111.229.106.212:6379
2024-12-26 14:49:01.639 [redisson-netty-1-19] INFO  org.redisson.connection.ConnectionsHolder - 24 connections initialized for 111.229.106.212/111.229.106.212:6379
2024-12-26 14:49:02.183 [main] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2024-12-26 14:49:02.696 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2024-12-26 14:49:02.756 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2024-12-26 14:49:02.765 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8081 (http) with context path ''
2024-12-26 14:49:02.779 [main] INFO  com.example.ssd.SpringBootDemoApplication - Started SpringBootDemoApplication in 5.133 seconds (process running for 5.645)
2024-12-26 14:49:03.332 [RMI TCP Connection(2)-192.168.0.87] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-12-26 14:49:03.332 [RMI TCP Connection(2)-192.168.0.87] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-12-26 14:49:03.333 [RMI TCP Connection(1)-192.168.0.87] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2024-12-26 14:49:03.333 [RMI TCP Connection(2)-192.168.0.87] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2024-12-26 14:49:03.950 [RMI TCP Connection(1)-192.168.0.87] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@2ed9a9e8
2024-12-26 14:49:03.952 [RMI TCP Connection(1)-192.168.0.87] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2024-12-26 15:08:11.915 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2024-12-26 15:08:11.921 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2024-12-26 15:08:18.804 [main] INFO  com.example.ssd.SpringBootDemoApplication - Starting SpringBootDemoApplication using Java 17 with PID 22676 (D:\MyProjects\daily-coding\spring-boot-demo\target\classes started by zhang in D:\MyProjects\daily-coding)
2024-12-26 15:08:18.805 [main] INFO  com.example.ssd.SpringBootDemoApplication - No active profile set, falling back to 1 default profile: "default"
2024-12-26 15:08:19.487 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2024-12-26 15:08:19.489 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2024-12-26 15:08:19.511 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 13 ms. Found 0 Redis repository interfaces.
2024-12-26 15:08:19.978 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8081 (http)
2024-12-26 15:08:19.985 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2024-12-26 15:08:19.987 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-12-26 15:08:19.987 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
2024-12-26 15:08:20.029 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-12-26 15:08:20.030 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1194 ms
2024-12-26 15:08:20.221 [main] INFO  org.redisson.Version - Redisson 3.31.0
2024-12-26 15:08:20.650 [redisson-netty-1-6] INFO  org.redisson.connection.ConnectionsHolder - 1 connections initialized for 111.229.106.212/111.229.106.212:6379
2024-12-26 15:08:22.205 [redisson-netty-1-19] INFO  org.redisson.connection.ConnectionsHolder - 24 connections initialized for 111.229.106.212/111.229.106.212:6379
2024-12-26 15:08:22.774 [main] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2024-12-26 15:08:23.384 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2024-12-26 15:08:23.477 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8081 (http) with context path ''
2024-12-26 15:08:23.497 [main] INFO  com.example.ssd.SpringBootDemoApplication - Started SpringBootDemoApplication in 5.108 seconds (process running for 5.98)
2024-12-26 15:08:30.315 [main] INFO  com.example.ssd.SpringBootDemoApplication - Starting SpringBootDemoApplication using Java 17 with PID 17560 (D:\MyProjects\daily-coding\spring-boot-demo\target\classes started by zhang in D:\MyProjects\daily-coding)
2024-12-26 15:08:30.318 [main] INFO  com.example.ssd.SpringBootDemoApplication - No active profile set, falling back to 1 default profile: "default"
2024-12-26 15:08:30.931 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2024-12-26 15:08:30.933 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2024-12-26 15:08:30.951 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 11 ms. Found 0 Redis repository interfaces.
2024-12-26 15:08:31.384 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8081 (http)
2024-12-26 15:08:31.391 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2024-12-26 15:08:31.392 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-12-26 15:08:31.393 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
2024-12-26 15:08:31.433 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-12-26 15:08:31.434 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1079 ms
2024-12-26 15:08:31.605 [main] INFO  org.redisson.Version - Redisson 3.31.0
2024-12-26 15:08:31.930 [redisson-netty-1-6] INFO  org.redisson.connection.ConnectionsHolder - 1 connections initialized for 111.229.106.212/111.229.106.212:6379
2024-12-26 15:08:33.776 [redisson-netty-1-19] INFO  org.redisson.connection.ConnectionsHolder - 24 connections initialized for 111.229.106.212/111.229.106.212:6379
2024-12-26 15:08:34.320 [main] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2024-12-26 15:08:34.887 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2024-12-26 15:08:34.946 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2024-12-26 15:08:34.960 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8081 (http) with context path ''
2024-12-26 15:08:34.986 [main] INFO  com.example.ssd.SpringBootDemoApplication - Started SpringBootDemoApplication in 5.052 seconds (process running for 5.54)
2024-12-26 15:08:35.156 [RMI TCP Connection(2)-192.168.0.87] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-12-26 15:08:35.156 [RMI TCP Connection(2)-192.168.0.87] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-12-26 15:08:35.156 [RMI TCP Connection(3)-192.168.0.87] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
